Step        Dt          Time        Progress    
278         3.92884e-05 0.0498358   9%          
279         6.28208e-05 0.0498986   9%          
280         6.28208e-05 0.0499614   9%          
281         0.000113724 0.0500751   10%         
282         0.000111916 0.050187    10%         
283         0.000181062 0.0503681   10%         
284         0.000181062 0.0505492   10%         
285         0.0002866   0.0508358   10%         
286         0.0002866   0.0511224   10%         
287         0.0002866   0.051409    10%         
288         0.0002866   0.0516956   10%         
289         0.0002866   0.0519822   10%         
290         0.0002866   0.0522688   10%         
291         0.000434234 0.052703    10%         
292         6.92951e-05 0.0527723   10%         
293         6.92951e-05 0.0528416   10%         
294         6.92951e-05 0.0529109   10%         
295         0.000122941 0.0530338   10%         
296         0.000122941 0.0531568   10%         
297         0.000225519 0.0533823   10%         
298         0.000225519 0.0536078   10%         
299         0.000225519 0.0538333   10%         
300         0.000225519 0.0540588   10%         
301         0.000196366 0.0542552   10%         
302         0.000196366 0.0544516   10%         
303         0.000196366 0.0546479   10%         
304         0.000196366 0.0548443   10%         
305         0.000320213 0.0551645   11%         
306         0.000320213 0.0554847   11%         
307         0.000320213 0.0558049   11%         
308         0.000320213 0.0561251   11%         
309         0.000320213 0.0564454   11%         
310         0.000299171 0.0567445   11%         
311         0.000299171 0.0570437   11%         
312         0.000299171 0.0573429   11%         
313         0.000299171 0.057642    11%         
314         0.000299171 0.0579412   11%         
315         0.000354207 0.0582954   11%         
316         0.00030857  0.058604    11%         
317         5.74404e-05 0.0586614   11%         
318         5.74404e-05 0.0587189   11%         
319         5.74404e-05 0.0587763   11%         
320         0.000103734 0.05888     11%         
321         0.000103734 0.0589838   11%         
322         0.000205963 0.0591897   11%         
323         0.000205963 0.0593957   11%         
324         0.000348648 0.0597444   11%         
325         0.000348648 0.060093    12%         
326         0.000348648 0.0604416   12%         
327         0.000281265 0.0607229   12%         
328         0.000253876 0.0609768   12%         
329         0.000389314 0.0613661   12%         
330         0.000389314 0.0617554   12%         
331         0.000389314 0.0621447   12%         
332         0.000363723 0.0625085   12%         
333         0.000363723 0.0628722   12%         
334         7.53222e-05 0.0629475   12%         
335         7.53222e-05 0.0630228   12%         
336         7.53222e-05 0.0630981   12%         
337         0.000127588 0.0632257   12%         
338         0.000127588 0.0633533   12%         
339         0.000236551 0.0635899   12%         
340         0.000205609 0.0637955   12%         
341         0.000315298 0.0641108   12%         
342         0.000315298 0.0644261   12%         
343         0.000315298 0.0647414   12%         
344         0.000315298 0.0650567   13%         
345         0.000302795 0.0653595   13%         
346         0.00020705  0.0655665   13%         
347         0.00020705  0.0657736   13%         
348         0.000319792 0.0660934   13%         
349         0.000280289 0.0663737   13%         
350         0.000280289 0.0666539   13%         
351         0.000280289 0.0669342   13%         
352         0.000280289 0.0672145   13%         
353         0.000280289 0.0674948   13%         
354         0.000280289 0.0677751   13%         
355         0.000280289 0.0680554   13%         
356         0.000280289 0.0683357   13%         
357         0.000280289 0.068616    13%         
358         0.000280289 0.0688962   13%         
359         0.000212842 0.0691091   13%         
360         0.000185777 0.0692949   13%         
361         0.000185777 0.0694806   13%         
362         0.000185777 0.0696664   13%         
363         0.000308866 0.0699753   13%         
364         0.000308866 0.0702842   14%         
365         0.000262535 0.0705467   14%         
366         0.000199057 0.0707457   14%         
367         0.000171623 0.0709174   14%         
368         0.00016815  0.0710855   14%         
369         0.000131798 0.0712173   14%         
370         0.000230262 0.0714476   14%         
371         0.000230262 0.0716778   14%         
372         0.000230262 0.0719081   14%         
373         0.000230262 0.0721384   14%         
374         0.000223993 0.0723624   14%         
375         0.000223993 0.0725864   14%         
376         0.000223993 0.0728103   14%         
377         0.000223993 0.0730343   14%         
378         0.000387756 0.0734221   14%         
379         0.000387756 0.0738098   14%         
380         7.84466e-05 0.0738883   14%         
381         7.84466e-05 0.0739667   14%         
382         0.000120998 0.0740877   14%         
383         0.000120998 0.0742087   14%         
384         0.00022246  0.0744312   14%         
385         0.00022246  0.0746537   14%         
386         6.08813e-05 0.0747145   14%         
387         6.08813e-05 0.0747754   14%         
388         0.000106031 0.0748815   14%         
389         0.000106031 0.0749875   14%         
390         0.000166173 0.0751537   15%         
391         0.000275264 0.0754289   15%         
392         0.000414788 0.0758437   15%         
393         0.000118833 0.0759625   15%         
394         0.000118833 0.0760814   15%         
395         0.000202641 0.076284    15%         
396         0.000320801 0.0766048   15%         
397         0.000510255 0.0771151   15%         
398         8.01342e-05 0.0771952   15%         
399         8.01342e-05 0.0772753   15%         
400         8.01342e-05 0.0773555   15%         
401         0.000142406 0.0774979   15%         
402         0.000142406 0.0776403   15%         
403         0.000142406 0.0777827   15%         
404         0.000227538 0.0780102   15%         
405         0.000227538 0.0782378   15%         
406         0.000227538 0.0784653   15%         
407         0.000227538 0.0786928   15%         
408         0.000342389 0.0790352   15%         
409         0.000342389 0.0793776   15%         
410         0.000526663 0.0799043   15%         
411         0.000526663 0.0804309   16%         
412         0.000526663 0.0809576   16%         
413         0.000526663 0.0814843   16%         
414         0.000492606 0.0819769   16%         
415         0.000336114 0.082313    16%         
416         0.000272424 0.0825854   16%         
417         0.000272424 0.0828578   16%         
418         0.000272424 0.0831303   16%         
419         0.000272424 0.0834027   16%         
420         0.000235627 0.0836383   16%         
421         0.000235627 0.0838739   16%         
422         0.000235627 0.0841096   16%         
423         0.000235627 0.0843452   16%         
424         0.000235627 0.0845808   16%         
425         0.000235627 0.0848165   16%         
426         0.000235627 0.0850521   17%         
427         0.000355595 0.0854077   17%         
428         0.000355595 0.0857633   17%         
429         0.000355595 0.0861189   17%         
430         0.000355595 0.0864745   17%         
431         0.000355595 0.0868301   17%         
432         5.28244e-05 0.0868829   17%         
433         5.28244e-05 0.0869357   17%         
434         5.28244e-05 0.0869885   17%         
435         8.27816e-05 0.0870713   17%         
436         8.27816e-05 0.0871541   17%         
437         0.000148675 0.0873028   17%         
438         0.000148675 0.0874514   17%         
439         0.000275669 0.0877271   17%         
440         0.000301806 0.0880289   17%         
441         0.00024638  0.0882753   17%         
442         0.00024638  0.0885217   17%         
443         0.000241297 0.088763    17%         
444         0.000241297 0.0890043   17%         
445         0.000396914 0.0894012   17%         
446         0.000326754 0.0897279   17%         
447         6.32062e-05 0.0897911   17%         
448         6.32062e-05 0.0898543   17%         
449         9.61286e-05 0.0899505   17%         
450         9.61286e-05 0.0900466   18%         
