Step        Dt          Time        Progress    
93          0.0001      0.00733925  14%         
94          0.0001      0.00743925  14%         
95          0.0001      0.00753925  15%         
96          0.0001      0.00763925  15%         
97          0.0001      0.00773925  15%         
98          0.0001      0.00783925  15%         
99          0.0001      0.00793925  15%         
100         0.0001      0.00803925  16%         
101         9.72273e-05 0.00813648  16%         
102         0.0001      0.00823648  16%         
103         0.0001      0.00833648  16%         
104         0.0001      0.00843648  16%         
105         0.0001      0.00853648  17%         
106         0.0001      0.00863648  17%         
107         0.0001      0.00873648  17%         
108         0.0001      0.00883648  17%         
109         0.0001      0.00893648  17%         
110         0.0001      0.00903648  18%         
111         0.0001      0.00913648  18%         
112         7.21176e-05 0.00920859  18%         
113         0.0001      0.00930859  18%         
114         0.0001      0.00940859  18%         
115         0.0001      0.00950859  19%         
116         0.0001      0.00960859  19%         
117         0.0001      0.00970859  19%         
118         0.0001      0.00980859  19%         
119         0.0001      0.00990859  19%         
120         0.0001      0.0100086   20%         
121         0.0001      0.0101086   20%         
122         0.0001      0.0102086   20%         
123         0.0001      0.0103086   20%         
124         0.0001      0.0104086   20%         
125         0.0001      0.0105086   21%         
126         0.0001      0.0106086   21%         
127         0.0001      0.0107086   21%         
128         0.0001      0.0108086   21%         
129         0.0001      0.0109086   21%         
130         0.0001      0.0110086   22%         
131         0.0001      0.0111086   22%         
132         0.0001      0.0112086   22%         
133         0.0001      0.0113086   22%         
134         0.0001      0.0114086   22%         
135         0.0001      0.0115086   23%         
136         0.0001      0.0116086   23%         
137         0.0001      0.0117086   23%         
138         0.0001      0.0118086   23%         
139         0.0001      0.0119086   23%         
140         0.0001      0.0120086   24%         
141         0.0001      0.0121086   24%         
142         0.0001      0.0122086   24%         
143         0.0001      0.0123086   24%         
144         0.0001      0.0124086   24%         
145         9.95785e-05 0.0125082   25%         
146         0.0001      0.0126082   25%         
147         8.59318e-05 0.0126941   25%         
148         0.0001      0.0127941   25%         
149         9.28837e-05 0.012887    25%         
150         0.0001      0.012987    25%         
151         8.62446e-05 0.0130732   26%         
152         0.0001      0.0131732   26%         
153         8.57282e-05 0.013259    26%         
154         0.0001      0.013359    26%         
155         0.0001      0.013459    26%         
156         9.99441e-05 0.0135589   27%         
157         0.0001      0.0136589   27%         
158         0.0001      0.0137589   27%         
159         0.0001      0.0138589   27%         
160         0.0001      0.0139589   27%         
161         0.0001      0.0140589   28%         
162         0.0001      0.0141589   28%         
163         0.0001      0.0142589   28%         
164         0.0001      0.0143589   28%         
165         0.0001      0.0144589   28%         
166         0.0001      0.0145589   29%         
167         0.0001      0.0146589   29%         
168         0.0001      0.0147589   29%         
169         0.0001      0.0148589   29%         
170         0.0001      0.0149589   29%         
171         0.0001      0.0150589   30%         
172         0.0001      0.0151589   30%         
173         0.0001      0.0152589   30%         
174         0.0001      0.0153589   30%         
175         0.0001      0.0154589   30%         
176         0.0001      0.0155589   31%         
177         0.0001      0.0156589   31%         
178         0.0001      0.0157589   31%         
179         0.0001      0.0158589   31%         
180         0.0001      0.0159589   31%         
181         0.0001      0.0160589   32%         
182         0.0001      0.0161589   32%         
183         6.17415e-05 0.0162206   32%         
184         0.0001      0.0163206   32%         
185         0.0001      0.0164206   32%         
186         0.0001      0.0165206   33%         
187         0.0001      0.0166206   33%         
188         0.0001      0.0167206   33%         
189         0.0001      0.0168206   33%         
190         0.0001      0.0169206   33%         
191         0.0001      0.0170206   34%         
192         0.0001      0.0171206   34%         
193         0.0001      0.0172206   34%         
194         0.0001      0.0173206   34%         
195         0.0001      0.0174206   34%         
196         0.0001      0.0175206   35%         
197         0.0001      0.0176206   35%         
198         0.0001      0.0177206   35%         
199         0.0001      0.0178206   35%         
200         0.0001      0.0179206   35%         
201         0.0001      0.0180206   36%         
202         0.0001      0.0181206   36%         
203         0.0001      0.0182206   36%         
204         0.0001      0.0183206   36%         
205         0.0001      0.0184206   36%         
206         0.0001      0.0185206   37%         
207         0.0001      0.0186206   37%         
208         0.0001      0.0187206   37%         
209         0.0001      0.0188206   37%         
210         0.0001      0.0189206   37%         
211         0.0001      0.0190206   38%         
212         0.0001      0.0191206   38%         
213         0.0001      0.0192206   38%         
214         0.0001      0.0193206   38%         
215         0.0001      0.0194206   38%         
216         6.85547e-05 0.0194892   38%         
217         0.0001      0.0195892   39%         
218         0.0001      0.0196892   39%         
219         0.0001      0.0197892   39%         
220         0.0001      0.0198892   39%         
221         0.0001      0.0199892   39%         
222         0.0001      0.0200892   40%         
223         0.0001      0.0201892   40%         
224         0.0001      0.0202892   40%         
225         0.0001      0.0203892   40%         
226         0.0001      0.0204892   40%         
227         8.61795e-05 0.0205754   41%         
228         0.0001      0.0206754   41%         
229         0.0001      0.0207754   41%         
230         0.0001      0.0208754   41%         
231         0.0001      0.0209754   41%         
232         0.0001      0.0210754   42%         
233         0.0001      0.0211754   42%         
234         0.0001      0.0212754   42%         
235         0.0001      0.0213754   42%         
236         0.0001      0.0214754   42%         
237         0.0001      0.0215754   43%         
238         0.0001      0.0216754   43%         
239         0.0001      0.0217754   43%         
240         0.0001      0.0218754   43%         
241         0.0001      0.0219754   43%         
242         0.0001      0.0220754   44%         
243         0.0001      0.0221754   44%         
244         0.0001      0.0222754   44%         
245         7.70996e-05 0.0223525   44%         
246         0.0001      0.0224525   44%         
247         0.0001      0.0225525   45%         
248         0.0001      0.0226525   45%         
249         0.0001      0.0227525   45%         
250         0.0001      0.0228525   45%         
251         0.0001      0.0229525   45%         
252         0.0001      0.0230525   46%         
253         0.0001      0.0231525   46%         
254         0.0001      0.0232525   46%         
255         0.0001      0.0233525   46%         
256         0.0001      0.0234525   46%         
257         0.0001      0.0235525   47%         
258         0.0001      0.0236525   47%         
259         0.0001      0.0237525   47%         
260         0.0001      0.0238525   47%         
261         0.0001      0.0239525   47%         
262         0.0001      0.0240525   48%         
263         0.0001      0.0241525   48%         
264         0.0001      0.0242525   48%         
265         0.0001      0.0243525   48%         
266         0.0001      0.0244525   48%         
267         0.0001      0.0245525   49%         
268         0.0001      0.0246525   49%         
269         0.0001      0.0247525   49%         
270         0.0001      0.0248525   49%         
271         0.0001      0.0249525   49%         
272         0.0001      0.0250525   50%         
273         0.0001      0.0251525   50%         
274         0.0001      0.0252525   50%         
275         0.0001      0.0253525   50%         
276         0.0001      0.0254525   50%         
277         0.0001      0.0255525   51%         
278         0.0001      0.0256525   51%         
279         0.0001      0.0257525   51%         
280         8.03636e-05 0.0258328   51%         
281         8.03636e-05 0.0259132   51%         
282         0.0001      0.0260132   52%         
283         0.0001      0.0261132   52%         
284         0.0001      0.0262132   52%         
285         0.0001      0.0263132   52%         
286         0.0001      0.0264132   52%         
287         0.0001      0.0265132   53%         
288         0.0001      0.0266132   53%         
289         0.0001      0.0267132   53%         
290         0.0001      0.0268132   53%         
291         0.0001      0.0269132   53%         
292         0.0001      0.0270132   54%         
293         0.0001      0.0271132   54%         
294         0.0001      0.0272132   54%         
295         0.0001      0.0273132   54%         
296         0.0001      0.0274132   54%         
297         9.16802e-05 0.0275049   55%         
298         0.0001      0.0276049   55%         
299         0.0001      0.0277049   55%         
300         0.0001      0.0278049   55%         
301         0.0001      0.0279049   55%         
302         0.0001      0.0280049   56%         
303         0.0001      0.0281049   56%         
304         0.0001      0.0282049   56%         
305         0.0001      0.0283049   56%         
306         0.0001      0.0284049   56%         
307         0.0001      0.0285049   57%         
308         0.0001      0.0286049   57%         
309         0.0001      0.0287049   57%         
310         0.0001      0.0288049   57%         
311         0.0001      0.0289049   57%         
312         0.0001      0.0290049   58%         
313         0.0001      0.0291049   58%         
314         0.0001      0.0292049   58%         
315         0.0001      0.0293049   58%         
316         0.0001      0.0294049   58%         
317         0.0001      0.0295049   59%         
318         0.0001      0.0296049   59%         
319         0.0001      0.0297049   59%         
320         0.0001      0.0298049   59%         
321         0.0001      0.0299049   59%         
322         0.0001      0.0300049   60%         
323         0.0001      0.0301049   60%         
324         0.0001      0.0302049   60%         
325         0.0001      0.0303049   60%         
326         0.0001      0.0304049   60%         
327         0.0001      0.0305049   61%         
328         0.0001      0.0306049   61%         
329         0.0001      0.0307049   61%         
330         0.0001      0.0308049   61%         
331         0.0001      0.0309049   61%         
332         0.0001      0.0310049   62%         
333         0.0001      0.0311049   62%         
334         0.0001      0.0312049   62%         
335         0.0001      0.0313049   62%         
336         0.0001      0.0314049   62%         
337         6.87746e-05 0.0314737   62%         
338         6.87746e-05 0.0315424   63%         
339         0.0001      0.0316424   63%         
340         0.0001      0.0317424   63%         
341         0.0001      0.0318424   63%         
342         0.0001      0.0319424   63%         
343         0.0001      0.0320424   64%         
344         0.0001      0.0321424   64%         
345         0.0001      0.0322424   64%         
346         0.0001      0.0323424   64%         
347         0.0001      0.0324424   64%         
348         0.0001      0.0325424   65%         
349         0.0001      0.0326424   65%         
350         0.0001      0.0327424   65%         
351         0.0001      0.0328424   65%         
352         0.0001      0.0329424   65%         
353         0.0001      0.0330424   66%         
354         0.0001      0.0331424   66%         
355         0.0001      0.0332424   66%         
356         0.0001      0.0333424   66%         
357         0.0001      0.0334424   66%         
358         0.0001      0.0335424   67%         
359         0.0001      0.0336424   67%         
360         0.0001      0.0337424   67%         
361         0.0001      0.0338424   67%         
362         0.0001      0.0339424   67%         
363         6.13723e-05 0.0340038   68%         
364         6.13723e-05 0.0340652   68%         
365         0.0001      0.0341652   68%         
366         0.0001      0.0342652   68%         
367         0.0001      0.0343652   68%         
368         0.0001      0.0344652   68%         
369         0.0001      0.0345652   69%         
370         0.0001      0.0346652   69%         
371         0.0001      0.0347652   69%         
372         0.0001      0.0348652   69%         
373         0.0001      0.0349652   69%         
374         0.0001      0.0350652   70%         
375         0.0001      0.0351652   70%         
376         0.0001      0.0352652   70%         
377         0.0001      0.0353652   70%         
378         0.0001      0.0354652   70%         
379         0.0001      0.0355652   71%         
380         0.0001      0.0356652   71%         
381         0.0001      0.0357652   71%         
382         0.0001      0.0358652   71%         
383         0.0001      0.0359652   71%         
384         0.0001      0.0360652   72%         
385         0.0001      0.0361652   72%         
386         0.0001      0.0362652   72%         
387         0.0001      0.0363652   72%         
388         0.0001      0.0364652   72%         
389         0.0001      0.0365652   73%         
390         0.0001      0.0366652   73%         
391         0.0001      0.0367652   73%         
392         7.4244e-05  0.0368394   73%         
393         7.4244e-05  0.0369137   73%         
394         0.0001      0.0370137   74%         
395         0.0001      0.0371137   74%         
396         0.0001      0.0372137   74%         
397         0.0001      0.0373137   74%         
398         0.0001      0.0374137   74%         
399         0.0001      0.0375137   75%         
400         0.0001      0.0376137   75%         
401         0.0001      0.0377137   75%         
402         0.0001      0.0378137   75%         
403         9.18417e-05 0.0379055   75%         
404         0.0001      0.0380055   76%         
405         0.0001      0.0381055   76%         
406         0.0001      0.0382055   76%         
407         0.0001      0.0383055   76%         
408         0.0001      0.0384055   76%         
409         0.0001      0.0385055   77%         
410         0.0001      0.0386055   77%         
411         0.0001      0.0387055   77%         
412         0.0001      0.0388055   77%         
413         0.0001      0.0389055   77%         
414         0.0001      0.0390055   78%         
415         0.0001      0.0391055   78%         
416         0.0001      0.0392055   78%         
417         0.0001      0.0393055   78%         
418         0.0001      0.0394055   78%         
419         0.0001      0.0395055   79%         
420         0.0001      0.0396055   79%         
421         0.0001      0.0397055   79%         
422         0.0001      0.0398055   79%         
423         0.0001      0.0399055   79%         
424         0.0001      0.0400055   80%         
425         0.0001      0.0401055   80%         
426         0.0001      0.0402055   80%         
427         0.0001      0.0403055   80%         
428         0.0001      0.0404055   80%         
429         0.0001      0.0405055   81%         
430         0.0001      0.0406055   81%         
431         0.0001      0.0407055   81%         
432         0.0001      0.0408055   81%         
433         0.0001      0.0409055   81%         
434         0.0001      0.0410055   82%         
435         0.0001      0.0411055   82%         
436         0.0001      0.0412055   82%         
437         0.0001      0.0413055   82%         
438         0.0001      0.0414055   82%         
439         0.0001      0.0415055   83%         
440         5.34245e-05 0.0415589   83%         
441         5.34245e-05 0.0416124   83%         
442         0.0001      0.0417124   83%         
443         0.0001      0.0418124   83%         
444         0.0001      0.0419124   83%         
445         0.0001      0.0420124   84%         
446         0.0001      0.0421124   84%         
447         0.0001      0.0422124   84%         
448         0.0001      0.0423124   84%         
449         0.0001      0.0424124   84%         
450         0.0001      0.0425124   85%         
451         0.0001      0.0426124   85%         
452         0.0001      0.0427124   85%         
453         0.0001      0.0428124   85%         
454         0.0001      0.0429124   85%         
455         0.0001      0.0430124   86%         
456         0.0001      0.0431124   86%         
457         0.0001      0.0432124   86%         
458         0.0001      0.0433124   86%         
459         0.0001      0.0434124   86%         
460         0.0001      0.0435124   87%         
461         0.0001      0.0436124   87%         
462         0.0001      0.0437124   87%         
463         0.0001      0.0438124   87%         
464         0.0001      0.0439124   87%         
465         0.0001      0.0440124   88%         
466         0.0001      0.0441124   88%         
467         0.0001      0.0442124   88%         
468         0.0001      0.0443124   88%         
469         0.0001      0.0444124   88%         
470         0.0001      0.0445124   89%         
471         0.0001      0.0446124   89%         
472         0.0001      0.0447124   89%         
473         0.0001      0.0448124   89%         
474         0.0001      0.0449124   89%         
475         0.0001      0.0450124   90%         
476         0.0001      0.0451124   90%         
477         0.0001      0.0452124   90%         
478         0.0001      0.0453124   90%         
479         0.0001      0.0454124   90%         
480         0.0001      0.0455124   91%         
481         0.0001      0.0456124   91%         
482         0.0001      0.0457124   91%         
483         0.0001      0.0458124   91%         
484         0.0001      0.0459124   91%         
485         0.0001      0.0460124   92%         
486         0.0001      0.0461124   92%         
487         7.97704e-05 0.0461921   92%         
488         0.0001      0.0462921   92%         
489         0.0001      0.0463921   92%         
490         0.0001      0.0464921   92%         
491         0.0001      0.0465921   93%         
492         0.0001      0.0466921   93%         
493         0.0001      0.0467921   93%         
494         0.0001      0.0468921   93%         
495         0.0001      0.0469921   93%         
496         0.0001      0.0470921   94%         
497         0.0001      0.0471921   94%         
498         0.0001      0.0472921   94%         
499         0.0001      0.0473921   94%         
500         0.0001      0.0474921   94%         
501         0.0001      0.0475921   95%         
502         7.82259e-05 0.0476704   95%         
503         7.82259e-05 0.0477486   95%         
504         0.0001      0.0478486   95%         
505         0.0001      0.0479486   95%         
506         0.0001      0.0480486   96%         
507         0.0001      0.0481486   96%         
508         0.0001      0.0482486   96%         
509         0.0001      0.0483486   96%         
510         0.0001      0.0484486   96%         
511         0.0001      0.0485486   97%         
512         0.0001      0.0486486   97%         
513         0.0001      0.0487486   97%         
514         0.0001      0.0488486   97%         
515         0.0001      0.0489486   97%         
516         0.0001      0.0490486   98%         
517         0.0001      0.0491486   98%         
518         0.0001      0.0492486   98%         
519         0.0001      0.0493486   98%         
520         0.0001      0.0494486   98%         
521         0.0001      0.0495486   99%         
522         0.0001      0.0496486   99%         
523         0.0001      0.0497486   99%         
524         0.0001      0.0498486   99%         
525         0.0001      0.0499486   99%         
526         0.0001      0.0500486   100%        
527         0.0001      0.0501486   100%        
