0	0	0
0	0.1	0.0155624
0	0.2	0.0311094
0	0.3	0.0466258
0	0.4	0.0620961
0	0.5	0.0775051
0	0.6	0.0928376
0	0.7	0.108079
0	0.8	0.123213
0	0.9	0.138226
0	1	0.153102
0	1.1	0.167827
0	1.2	0.182386
0	1.3	0.196766
0	1.4	0.210951
0	1.5	0.224929
0	1.6	0.238684
0	1.7	0.252203
0	1.8	0.265474
0	1.9	0.278483
0	2	0.291217
0	2.1	0.303663
0	2.2	0.31581
0	2.3	0.327645
0	2.4	0.339157
0	2.5	0.350334
0	2.6	0.361166
0	2.7	0.371641
0	2.8	0.381749
0	2.9	0.391481
0	3	0.400826
0	3.1	0.409775
0	3.2	0.41832
0	3.3	0.426453
0	3.4	0.434164
0	3.5	0.441447
0	3.6	0.448295
0	3.7	0.454699
0	3.8	0.460656
0	3.9	0.466157
0	4	0.471199
0	4.1	0.475775
0	4.2	0.479882
0	4.3	0.483516
0	4.4	0.486672
0	4.5	0.489348
0	4.6	0.491541
0	4.7	0.493249
0	4.8	0.49447
0	4.9	0.495203
0	5	0.495448
0	5.1	0.495203
0	5.2	0.49447
0	5.3	0.493249
0	5.4	0.491541
0	5.5	0.489348
0	5.6	0.486672
0	5.7	0.483516
0	5.8	0.479882
0	5.9	0.475775
0	6	0.471199
0	6.1	0.466157
0	6.2	0.460656
0	6.3	0.454699
0	6.4	0.448295
0	6.5	0.441447
0	6.6	0.434164
0	6.7	0.426453
0	6.8	0.41832
0	6.9	0.409775
0	7	0.400826
0	7.1	0.391481
0	7.2	0.381749
0	7.3	0.371641
0	7.4	0.361166
0	7.5	0.350334
0	7.6	0.339157
0	7.7	0.327645
0	7.8	0.31581
0	7.9	0.303663
0	8	0.291217
0	8.1	0.278483
0	8.2	0.265474
0	8.3	0.252203
0	8.4	0.238684
0	8.5	0.224929
0	8.6	0.210951
0	8.7	0.196766
0	8.8	0.182386
0	8.9	0.167827
0	9	0.153102
0	9.1	0.138226
0	9.2	0.123213
0	9.3	0.108079
0	9.4	0.0928376
0	9.5	0.0775051
0	9.6	0.0620961
0	9.7	0.0466258
0	9.8	0.0311094
0	9.9	0.0155624
0	10	3.141e-15
0.1	0	0
0.1	0.1	0.0157169
0.1	0.2	0.0314184
0.1	0.3	0.0470888
0.1	0.4	0.0627128
0.1	0.5	0.0782748
0.1	0.6	0.0937596
0.1	0.7	0.109152
0.1	0.8	0.124436
0.1	0.9	0.139598
0.1	1	0.154622
0.1	1.1	0.169494
0.1	1.2	0.184198
0.1	1.3	0.19872
0.1	1.4	0.213046
0.1	1.5	0.227162
0.1	1.6	0.241054
0.1	1.7	0.254708
0.1	1.8	0.268111
0.1	1.9	0.281249
0.1	2	0.294109
0.1	2.1	0.306679
0.1	2.2	0.318947
0.1	2.3	0.330899
0.1	2.4	0.342526
0.1	2.5	0.353814
0.1	2.6	0.364753
0.1	2.7	0.375332
0.1	2.8	0.38554
0.1	2.9	0.395368
0.1	3	0.404806
0.1	3.1	0.413845
0.1	3.2	0.422475
0.1	3.3	0.430688
0.1	3.4	0.438476
0.1	3.5	0.445831
0.1	3.6	0.452747
0.1	3.7	0.459215
0.1	3.8	0.46523
0.1	3.9	0.470787
0.1	4	0.475878
0.1	4.1	0.4805
0.1	4.2	0.484648
0.1	4.3	0.488318
0.1	4.4	0.491505
0.1	4.5	0.494208
0.1	4.6	0.496423
0.1	4.7	0.498147
0.1	4.8	0.499381
0.1	4.9	0.500121
0.1	5	0.500368
0.1	5.1	0.500121
0.1	5.2	0.499381
0.1	5.3	0.498147
0.1	5.4	0.496423
0.1	5.5	0.494208
0.1	5.6	0.491505
0.1	5.7	0.488318
0.1	5.8	0.484648
0.1	5.9	0.4805
0.1	6	0.475878
0.1	6.1	0.470787
0.1	6.2	0.46523
0.1	6.3	0.459215
0.1	6.4	0.452747
0.1	6.5	0.445831
0.1	6.6	0.438476
0.1	6.7	0.430688
0.1	6.8	0.422475
0.1	6.9	0.413845
0.1	7	0.404806
0.1	7.1	0.395368
0.1	7.2	0.38554
0.1	7.3	0.375332
0.1	7.4	0.364753
0.1	7.5	0.353814
0.1	7.6	0.342526
0.1	7.7	0.330899
0.1	7.8	0.318947
0.1	7.9	0.306679
0.1	8	0.294109
0.1	8.1	0.281249
0.1	8.2	0.268111
0.1	8.3	0.254708
0.1	8.4	0.241054
0.1	8.5	0.227162
0.1	8.6	0.213046
0.1	8.7	0.19872
0.1	8.8	0.184198
0.1	8.9	0.169494
0.1	9	0.154622
0.1	9.1	0.139598
0.1	9.2	0.124436
0.1	9.3	0.109152
0.1	9.4	0.0937596
0.1	9.5	0.0782748
0.1	9.6	0.0627128
0.1	9.7	0.0470888
0.1	9.8	0.0314184
0.1	9.9	0.0157169
0.1	10	3.17219e-15
0.2	0	0
0.2	0.1	0.0161788
0.2	0.2	0.0323417
0.2	0.3	0.0484726
0.2	0.4	0.0645557
0.2	0.5	0.0805751
0.2	0.6	0.0965149
0.2	0.7	0.11236
0.2	0.8	0.128093
0.2	0.9	0.143701
0.2	1	0.159166
0.2	1.1	0.174475
0.2	1.2	0.189611
0.2	1.3	0.20456
0.2	1.4	0.219307
0.2	1.5	0.233838
0.2	1.6	0.248138
0.2	1.7	0.262193
0.2	1.8	0.27599
0.2	1.9	0.289514
0.2	2	0.302752
0.2	2.1	0.315691
0.2	2.2	0.328319
0.2	2.3	0.340623
0.2	2.4	0.352591
0.2	2.5	0.364211
0.2	2.6	0.375472
0.2	2.7	0.386361
0.2	2.8	0.39687
0.2	2.9	0.406987
0.2	3	0.416702
0.2	3.1	0.426006
0.2	3.2	0.43489
0.2	3.3	0.443344
0.2	3.4	0.451361
0.2	3.5	0.458933
0.2	3.6	0.466051
0.2	3.7	0.47271
0.2	3.8	0.478902
0.2	3.9	0.484622
0.2	4	0.489863
0.2	4.1	0.494621
0.2	4.2	0.49889
0.2	4.3	0.502668
0.2	4.4	0.505949
0.2	4.5	0.508731
0.2	4.6	0.511011
0.2	4.7	0.512786
0.2	4.8	0.514056
0.2	4.9	0.514818
0.2	5	0.515072
0.2	5.1	0.514818
0.2	5.2	0.514056
0.2	5.3	0.512786
0.2	5.4	0.511011
0.2	5.5	0.508731
0.2	5.6	0.505949
0.2	5.7	0.502668
0.2	5.8	0.49889
0.2	5.9	0.494621
0.2	6	0.489863
0.2	6.1	0.484622
0.2	6.2	0.478902
0.2	6.3	0.47271
0.2	6.4	0.466051
0.2	6.5	0.458933
0.2	6.6	0.451361
0.2	6.7	0.443344
0.2	6.8	0.43489
0.2	6.9	0.426006
0.2	7	0.416702
0.2	7.1	0.406987
0.2	7.2	0.39687
0.2	7.3	0.386361
0.2	7.4	0.375472
0.2	7.5	0.364211
0.2	7.6	0.352591
0.2	7.7	0.340623
0.2	7.8	0.328319
0.2	7.9	0.315691
0.2	8	0.302752
