Step        Dt          Time        Progress    
102         0.000335323 0.0434569   4%          
103         0.000335323 0.0437922   4%          
104         0.000335323 0.0441276   4%          
105         0.000335323 0.0444629   4%          
106         0.000335323 0.0447982   4%          
107         0.000335323 0.0451335   4%          
108         0.000335323 0.0454689   4%          
109         0.000335323 0.0458042   4%          
110         0.000373646 0.0461778   4%          
111         0.000373646 0.0465515   4%          
112         0.000373646 0.0469251   4%          
113         0.000373646 0.0472988   4%          
114         0.000373646 0.0476724   4%          
115         0.000373646 0.0480461   4%          
116         0.000373646 0.0484197   4%          
117         0.000371714 0.0487914   4%          
118         0.000371714 0.0491631   4%          
119         0.00035824  0.0495214   4%          
120         0.00035824  0.0498796   4%          
121         0.00037843  0.050258    5%          
122         0.00037843  0.0506365   5%          
123         7.55362e-05 0.050712    5%          
124         7.55362e-05 0.0507875   5%          
125         0.000129022 0.0509166   5%          
126         0.000129022 0.0510456   5%          
127         0.000249971 0.0512956   5%          
128         0.000249971 0.0515455   5%          
129         0.000332978 0.0518785   5%          
130         0.000332978 0.0522115   5%          
131         0.000332978 0.0525445   5%          
132         0.000332978 0.0528774   5%          
133         8.43592e-05 0.0529618   5%          
134         8.43592e-05 0.0530462   5%          
135         0.000142656 0.0531888   5%          
136         0.000142656 0.0533315   5%          
137         0.000288119 0.0536196   5%          
138         0.000288119 0.0539077   5%          
139         0.000348363 0.0542561   5%          
140         7.57392e-05 0.0543318   5%          
141         7.57392e-05 0.0544075   5%          
142         0.000127372 0.0545349   5%          
143         0.000127372 0.0546623   5%          
144         0.000255748 0.054918    5%          
145         5.59736e-05 0.054974    5%          
146         5.59736e-05 0.05503     5%          
147         9.4869e-05  0.0551249   5%          
148         9.4869e-05  0.0552197   5%          
149         0.000198481 0.0554182   5%          
150         0.000198481 0.0556167   5%          
151         0.000397676 0.0560144   5%          
152         0.000295992 0.0563104   5%          
153         0.000353688 0.056664    5%          
154         0.000353688 0.0570177   5%          
155         0.000368436 0.0573862   5%          
156         0.000368436 0.0577546   5%          
157         0.000368436 0.058123    5%          
158         0.000364788 0.0584878   5%          
159         0.000364788 0.0588526   5%          
160         0.000364788 0.0592174   5%          
161         0.000325801 0.0595432   5%          
162         0.00036081  0.059904    5%          
163         0.00036081  0.0602648   6%          
164         0.00036081  0.0606256   6%          
165         0.00036081  0.0609864   6%          
166         0.000364879 0.0613513   6%          
167         0.000364879 0.0617162   6%          
168         0.000347486 0.0620637   6%          
169         0.000347486 0.0624112   6%          
170         0.000349954 0.0627611   6%          
171         0.000349954 0.0631111   6%          
172         9.02797e-05 0.0632014   6%          
173         9.02797e-05 0.0632916   6%          
174         0.000162112 0.0634538   6%          
175         0.000162112 0.0636159   6%          
176         0.00027241  0.0638883   6%          
177         5.13086e-05 0.0639396   6%          
178         5.13086e-05 0.0639909   6%          
179         8.49663e-05 0.0640759   6%          
180         8.49663e-05 0.0641608   6%          
181         0.000153964 0.0643148   6%          
182         0.000153964 0.0644688   6%          
183         0.000291577 0.0647603   6%          
184         0.000288944 0.0650493   6%          
185         0.000436729 0.065486    6%          
186         0.00034878  0.0658348   6%          
187         0.00034878  0.0661836   6%          
188         6.42415e-05 0.0662478   6%          
189         6.42415e-05 0.066312    6%          
190         6.42415e-05 0.0663763   6%          
191         0.000142338 0.0665186   6%          
192         0.000142338 0.066661    6%          
193         0.00025037  0.0669113   6%          
194         0.00025037  0.0671617   6%          
195         0.000238457 0.0674002   6%          
196         0.000189047 0.0675892   6%          
197         0.000286622 0.0678758   6%          
198         0.000286622 0.0681625   6%          
199         0.000254015 0.0684165   6%          
200         0.000236143 0.0686526   6%          
201         0.000183762 0.0688364   6%          
202         0.000183762 0.0690201   6%          
203         0.000183762 0.0692039   6%          
204         0.000188335 0.0693922   6%          
205         0.000144327 0.0695366   6%          
206         0.000383254 0.0699198   6%          
207         0.000256723 0.0701765   7%          
208         0.000333963 0.0705105   7%          
209         0.000258637 0.0707691   7%          
210         0.000224029 0.0709932   7%          
211         0.000376439 0.0713696   7%          
212         0.000323768 0.0716934   7%          
213         7.54096e-05 0.0717688   7%          
214         7.54096e-05 0.0718442   7%          
215         0.000122839 0.071967    7%          
216         0.000122839 0.0720899   7%          
217         0.000232435 0.0723223   7%          
218         0.000232435 0.0725547   7%          
219         0.000229122 0.0727839   7%          
220         0.00038485  0.0731687   7%          
221         0.000312849 0.0734816   7%          
222         0.000335364 0.0738169   7%          
223         0.000335364 0.0741523   7%          
224         0.000362499 0.0745148   7%          
225         0.000362499 0.0748773   7%          
226         0.000359502 0.0752368   7%          
227         0.000359502 0.0755963   7%          
228         0.000362848 0.0759591   7%          
229         0.000362848 0.076322    7%          
230         0.000362848 0.0766848   7%          
231         0.000321731 0.0770066   7%          
232         0.000350364 0.0773569   7%          
233         0.000350364 0.0777073   7%          
234         0.000350364 0.0780577   7%          
235         0.000352644 0.0784103   7%          
236         0.000352644 0.0787629   7%          
237         0.000339289 0.0791022   7%          
238         0.000339289 0.0794415   7%          
239         0.000339289 0.0797808   7%          
240         9.27383e-05 0.0798736   7%          
241         9.27383e-05 0.0799663   7%          
242         0.000179216 0.0801455   8%          
243         0.000179216 0.0803247   8%          
244         0.000355287 0.08068     8%          
245         0.000294851 0.0809749   8%          
246         0.000318057 0.0812929   8%          
247         0.000318057 0.081611    8%          
248         0.000339786 0.0819508   8%          
249         0.000339786 0.0822905   8%          
250         8.28807e-05 0.0823734   8%          
251         8.28807e-05 0.0824563   8%          
252         0.000143179 0.0825995   8%          
253         0.000143179 0.0827427   8%          
254         0.000243287 0.082986    8%          
255         0.000243287 0.0832292   8%          
256         0.000279727 0.083509    8%          
257         0.000238703 0.0837477   8%          
258         0.000390961 0.0841386   8%          
259         0.000325661 0.0844643   8%          
260         0.000348687 0.084813    8%          
261         0.000348687 0.0851617   8%          
262         0.000347215 0.0855089   8%          
263         0.000347215 0.0858561   8%          
264         0.000336527 0.0861926   8%          
265         0.000336527 0.0865292   8%          
266         0.000349169 0.0868783   8%          
267         0.000349169 0.0872275   8%          
268         0.000366902 0.0875944   8%          
269         7.42438e-05 0.0876686   8%          
270         7.42438e-05 0.0877429   8%          
271         0.000129251 0.0878721   8%          
272         0.000129251 0.0880014   8%          
273         0.000223917 0.0882253   8%          
274         0.000188892 0.0884142   8%          
275         0.000172083 0.0885863   8%          
276         0.000172083 0.0887584   8%          
277         0.000172083 0.0889304   8%          
278         0.000261298 0.0891917   8%          
279         0.000261298 0.089453    8%          
280         0.0004122   0.0898652   8%          
281         0.000331768 0.090197    9%          
282         0.000331768 0.0905288   9%          
283         5.24137e-05 0.0905812   9%          
284         5.24137e-05 0.0906336   9%          
285         8.73023e-05 0.0907209   9%          
286         8.73023e-05 0.0908082   9%          
287         0.000150493 0.0909587   9%          
288         0.000150493 0.0911092   9%          
289         0.000146683 0.0912559   9%          
290         0.000220952 0.0914768   9%          
291         4.43826e-05 0.0915212   9%          
292         4.43826e-05 0.0915656   9%          
293         7.80446e-05 0.0916436   9%          
294         7.80446e-05 0.0917217   9%          
295         0.000142681 0.0918644   9%          
296         0.000142681 0.092007    9%          
297         0.000175986 0.092183    9%          
298         0.000140484 0.0923235   9%          
299         0.000140484 0.092464    9%          
300         0.000140484 0.0926045   9%          
301         0.000215381 0.0928199   9%          
302         0.000160813 0.0929807   9%          
303         0.000139905 0.0931206   9%          
304         0.000211909 0.0933325   9%          
305         0.000211909 0.0935444   9%          
306         5.72127e-05 0.0936016   9%          
307         5.72127e-05 0.0936588   9%          
308         0.000101005 0.0937598   9%          
309         0.000101005 0.0938608   9%          
310         0.000185621 0.0940465   9%          
311         0.000185621 0.0942321   9%          
312         0.000357974 0.09459     9%          
313         0.000289215 0.0948793   9%          
314         0.000324991 0.0952043   9%          
315         0.000324991 0.0955292   9%          
316         0.000324991 0.0958542   9%          
317         7.9207e-05  0.0959334   9%          
318         7.9207e-05  0.0960127   9%          
319         0.000136677 0.0961493   9%          
320         0.000136677 0.096286    9%          
321         0.000236306 0.0965223   9%          
322         0.000236306 0.0967586   9%          
323         0.000227595 0.0969862   9%          
324         0.000176382 0.0971626   9%          
325         0.000380329 0.0975429   9%          
326         0.000278374 0.0978213   9%          
327         0.000341093 0.0981624   9%          
328         0.000341093 0.0985035   9%          
329         0.000341093 0.0988446   9%          
330         0.000341093 0.0991857   9%          
331         0.000293726 0.0994794   9%          
332         0.000293726 0.0997731   9%          
333         0.000292123 0.100065    10%         
334         0.000292123 0.100357    10%         
335         0.000320072 0.100677    10%         
336         0.000320072 0.100998    10%         
337         0.000349962 0.101347    10%         
338         0.000349962 0.101697    10%         
339         0.000349962 0.102047    10%         
340         0.000349962 0.102397    10%         
341         0.000349962 0.102747    10%         
342         7.81963e-05 0.102826    10%         
343         7.81963e-05 0.102904    10%         
344         0.00013158  0.103035    10%         
345         0.00013158  0.103167    10%         
346         0.000230412 0.103397    10%         
347         0.000230412 0.103628    10%         
348         0.000406032 0.104034    10%         
349         0.000314354 0.104348    10%         
350         0.000240467 0.104589    10%         
351         0.000213272 0.104802    10%         
352         0.000320733 0.105123    10%         
353         0.000320733 0.105443    10%         
354         0.000320733 0.105764    10%         
355         0.000356781 0.106121    10%         
356         0.000356781 0.106478    10%         
357         0.000361095 0.106839    10%         
358         0.000361095 0.1072      10%         
359         0.000355587 0.107555    10%         
360         0.000355587 0.107911    10%         
361         0.000345281 0.108256    10%         
362         0.000345281 0.108602    10%         
363         8.07132e-05 0.108682    10%         
364         8.07132e-05 0.108763    10%         
365         0.000130028 0.108893    10%         
366         0.000130028 0.109023    10%         
367         0.000130028 0.109153    10%         
368         0.000289263 0.109442    10%         
369         0.000273701 0.109716    10%         
370         0.000330621 0.110047    11%         
371         0.000330621 0.110377    11%         
372         0.000208126 0.110585    11%         
373         0.000167469 0.110753    11%         
374         0.000258626 0.111011    11%         
375         0.000258626 0.11127     11%         
376         0.000318377 0.111588    11%         
377         0.000318377 0.111907    11%         
378         0.000353342 0.11226     11%         
379         8.14093e-05 0.112342    11%         
380         8.14093e-05 0.112423    11%         
381         0.000143133 0.112566    11%         
382         0.000143133 0.112709    11%         
383         0.000143133 0.112852    11%         
384         0.000143133 0.112996    11%         
385         0.000143133 0.113139    11%         
386         0.000221112 0.11336     11%         
387         0.000221112 0.113581    11%         
388         5.19217e-05 0.113633    11%         
389         5.19217e-05 0.113685    11%         
390         8.38179e-05 0.113769    11%         
391         8.38179e-05 0.113852    11%         
392         0.000159645 0.114012    11%         
393         0.000159645 0.114172    11%         
394         0.000187938 0.11436     11%         
395         0.00014524  0.114505    11%         
396         0.00014524  0.11465     11%         
397         0.00014524  0.114795    11%         
398         0.00014524  0.114941    11%         
399         0.000221531 0.115162    11%         
400         0.000221531 0.115384    11%         
401         0.000371841 0.115755    11%         
402         7.8023e-05  0.115833    11%         
403         7.8023e-05  0.115911    11%         
404         0.000124529 0.116036    11%         
405         0.000124529 0.116161    11%         
406         0.000220027 0.116381    11%         
407         0.000220027 0.116601    11%         
408         6.19346e-05 0.116663    11%         
409         6.19346e-05 0.116724    11%         
410         9.68547e-05 0.116821    11%         
411         9.68547e-05 0.116918    11%         
412         9.68547e-05 0.117015    11%         
413         0.000151392 0.117166    11%         
414         0.000142283 0.117309    11%         
415         0.000220361 0.117529    11%         
416         0.000138359 0.117667    11%         
417         0.000138359 0.117806    11%         
418         0.000138359 0.117944    11%         
419         0.000220431 0.118165    11%         
420         0.000173652 0.118338    11%         
421         0.000330907 0.118669    11%         
422         0.000194788 0.118864    11%         
423         0.000194788 0.119059    11%         
424         0.000311129 0.11937     11%         
425         0.000311129 0.119681    11%         
426         0.000356014 0.120037    12%         
427         0.000356014 0.120393    12%         
428         0.000356014 0.120749    12%         
429         0.000356014 0.121105    12%         
430         0.000101899 0.121207    12%         
431         0.000101899 0.121309    12%         
432         0.000184234 0.121493    12%         
433         0.000184234 0.121677    12%         
434         0.00035008  0.122027    12%         
435         0.000265988 0.122293    12%         
436         0.000265988 0.122559    12%         
437         0.000265988 0.122825    12%         
438         0.000265988 0.123091    12%         
439         0.000265988 0.123357    12%         
440         0.000265988 0.123623    12%         
441         0.000265988 0.123889    12%         
442         0.000265988 0.124155    12%         
443         0.000265988 0.124421    12%         
444         0.000265988 0.124687    12%         
445         0.000265988 0.124953    12%         
446         0.000265988 0.125219    12%         
447         0.000265988 0.125485    12%         
448         0.000265988 0.125751    12%         
449         0.000265988 0.126017    12%         
450         0.000265988 0.126283    12%         
451         0.000265988 0.126549    12%         
452         0.000265988 0.126815    12%         
453         0.000265988 0.127081    12%         
454         0.000265988 0.127347    12%         
455         8.22873e-06 0.127355    12%         
456         8.22873e-06 0.127364    12%         
457         8.93432e-05 0.127453    12%         
458         8.93432e-05 0.127542    12%         
459         0.000267282 0.12781     12%         
460         0.000267282 0.128077    12%         
461         0.000336969 0.128414    12%         
462         0.000336969 0.128751    12%         
463         0.000234547 0.128985    12%         
464         0.000215127 0.1292      12%         
465         0.000215127 0.129416    12%         
466         0.000215127 0.129631    12%         
467         0.000215127 0.129846    12%         
468         0.000215127 0.130061    13%         
469         0.000215127 0.130276    13%         
470         0.000184817 0.130461    13%         
471         0.000184817 0.130646    13%         
472         0.000184817 0.130831    13%         
473         0.000184817 0.131015    13%         
474         0.000184817 0.1312      13%         
475         0.000184817 0.131385    13%         
476         0.000325552 0.131711    13%         
477         0.000301198 0.132012    13%         
478         0.000343157 0.132355    13%         
479         0.000343157 0.132698    13%         
480         0.000343157 0.133041    13%         
481         0.000358593 0.1334      13%         
482         0.000358593 0.133758    13%         
483         7.74026e-05 0.133836    13%         
484         7.74026e-05 0.133913    13%         
485         0.000134822 0.134048    13%         
486         0.000134822 0.134183    13%         
487         0.000243131 0.134426    13%         
488         0.000243131 0.134669    13%         
489         0.00039854  0.135068    13%         
490         0.000330386 0.135398    13%         
491         0.000350529 0.135749    13%         
492         0.000241464 0.13599     13%         
493         0.000218888 0.136209    13%         
494         0.000382249 0.136591    13%         
495         0.000326891 0.136918    13%         
496         0.000346567 0.137265    13%         
497         0.000346567 0.137611    13%         
498         0.000373773 0.137985    13%         
499         0.000373773 0.138359    13%         
500         0.000370297 0.138729    13%         
501         0.000370297 0.139099    13%         
502         0.000361332 0.139461    13%         
503         0.000274171 0.139735    13%         
504         0.000254313 0.139989    13%         
505         0.000403023 0.140392    14%         
506         0.000348141 0.14074     14%         
507         9.82822e-06 0.14075     14%         
508         9.82822e-06 0.14076     14%         
509         8.17257e-05 0.140842    14%         
510         8.17257e-05 0.140923    14%         
511         0.000210117 0.141134    14%         
512         0.000337738 0.141471    14%         
513         0.000337738 0.141809    14%         
514         0.000337738 0.142147    14%         
515         0.000294247 0.142441    14%         
516         0.000279471 0.14272     14%         
517         0.000250598 0.142971    14%         
518         0.000250598 0.143222    14%         
519         0.000231163 0.143453    14%         
520         0.000200096 0.143653    14%         
521         0.00039244  0.144045    14%         
522         0.000280241 0.144326    14%         
523         0.000280241 0.144606    14%         
524         0.000435168 0.145041    14%         
525         0.000341948 0.145383    14%         
526         0.000341948 0.145725    14%         
527         0.000341948 0.146067    14%         
528         0.000341948 0.146409    14%         
529         0.000341948 0.146751    14%         
530         0.000321277 0.147072    14%         
531         0.000321277 0.147393    14%         
532         0.000352393 0.147746    14%         
533         0.000352393 0.148098    14%         
534         0.000352393 0.14845     14%         
535         0.000360473 0.148811    14%         
536         0.000360473 0.149171    14%         
537         1.03414e-05 0.149182    14%         
538         1.03414e-05 0.149192    14%         
539         7.92367e-05 0.149271    14%         
540         7.92367e-05 0.149351    14%         
541         0.000218341 0.149569    14%         
542         0.000340107 0.149909    14%         
543         0.000338991 0.150248    15%         
544         0.000338991 0.150587    15%         
545         0.000338991 0.150926    15%         
546         0.000366503 0.151293    15%         
547         0.000366503 0.151659    15%         
548         0.000322485 0.151981    15%         
549         0.000322485 0.152304    15%         
550         0.000319374 0.152623    15%         
551         0.000314456 0.152938    15%         
552         0.000339567 0.153277    15%         
553         0.00023989  0.153517    15%         
554         7.34893e-06 0.153525    15%         
555         7.34893e-06 0.153532    15%         
556         1.2773e-05  0.153545    15%         
557         1.2773e-05  0.153558    15%         
558         8.87816e-05 0.153646    15%         
559         8.45792e-05 0.153731    15%         
560         0.00021075  0.153942    15%         
561         0.00021075  0.154152    15%         
562         0.000405076 0.154557    15%         
563         8.8821e-05  0.154646    15%         
564         8.8821e-05  0.154735    15%         
565         0.000139698 0.154875    15%         
566         1.06341e-05 0.154885    15%         
567         1.06341e-05 0.154896    15%         
568         8.61062e-05 0.154982    15%         
569         8.61062e-05 0.155068    15%         
570         0.000244711 0.155313    15%         
571         0.000239092 0.155552    15%         
572         7.27717e-06 0.155559    15%         
573         7.27717e-06 0.155567    15%         
574         1.10969e-05 0.155578    15%         
575         1.10969e-05 0.155589    15%         
576         1.10969e-05 0.1556      15%         
577         1.10969e-05 0.155611    15%         
578         1.10969e-05 0.155622    15%         
579         1.10969e-05 0.155633    15%         
580         1.10969e-05 0.155644    15%         
581         1.10969e-05 0.155655    15%         
582         1.10969e-05 0.155667    15%         
583         1.10969e-05 0.155678    15%         
584         7.35856e-06 0.155685    15%         
585         6.65612e-06 0.155692    15%         
586         6.65612e-06 0.155698    15%         
587         6.65612e-06 0.155705    15%         
588         6.65612e-06 0.155712    15%         
589         6.65612e-06 0.155718    15%         
590         6.65612e-06 0.155725    15%         
591         6.65612e-06 0.155732    15%         
592         6.65612e-06 0.155738    15%         
593         8.9197e-06  0.155747    15%         
594         7.66019e-06 0.155755    15%         
595         1.16862e-05 0.155766    15%         
596         2.01217e-05 0.155787    15%         
597         2.01217e-05 0.155807    15%         
598         2.01217e-05 0.155827    15%         
599         1.27608e-05 0.15584     15%         
600         1.16491e-05 0.155851    15%         
601         1.16491e-05 0.155863    15%         
602         9.44327e-06 0.155872    15%         
603         9.02454e-06 0.155881    15%         
604         9.02454e-06 0.15589     15%         
605         9.02454e-06 0.155899    15%         
606         7.65541e-06 0.155907    15%         
607         1.9249e-05  0.155926    15%         
608         4.29481e-05 0.155969    15%         
609         4.29481e-05 0.156012    15%         
610         7.88081e-05 0.156091    15%         
611         7.88081e-05 0.15617     15%         
612         7.88081e-05 0.156249    15%         
613         7.88081e-05 0.156327    15%         
614         0.000123461 0.156451    15%         
615         0.000123461 0.156574    15%         
616         0.000192307 0.156767    15%         
617         0.000192307 0.156959    15%         
618         0.00029847  0.157257    15%         
619         0.00029847  0.157556    15%         
620         0.00029847  0.157854    15%         
621         0.000262073 0.158116    15%         
622         0.000210243 0.158327    15%         
623         0.00018798  0.158515    15%         
624         0.00018798  0.158703    15%         
625         0.00018798  0.158891    15%         
626         0.00018798  0.159079    15%         
627         0.000292639 0.159371    15%         
628         0.000247988 0.159619    15%         
629         0.00022719  0.159846    15%         
630         0.000355615 0.160202    16%         
631         7.94413e-05 0.160282    16%         
632         7.94413e-05 0.160361    16%         
633         7.94413e-05 0.16044     16%         
634         0.000145338 0.160586    16%         
635         0.000145338 0.160731    16%         
636         0.000259744 0.160991    16%         
637         0.000259744 0.161251    16%         
638         0.000420185 0.161671    16%         
639         0.000341398 0.162012    16%         
640         0.000341398 0.162354    16%         
641         0.000336788 0.16269     16%         
642         0.000375663 0.163066    16%         
643         0.000375663 0.163442    16%         
644         0.000375663 0.163817    16%         
645         0.000390676 0.164208    16%         
646         0.000390676 0.164599    16%         
647         0.000390676 0.164989    16%         
648         0.000390676 0.16538     16%         
649         0.000390676 0.165771    16%         
650         0.000390676 0.166161    16%         
651         0.000344573 0.166506    16%         
652         0.000344573 0.166851    16%         
653         0.000344573 0.167195    16%         
654         7.53136e-05 0.16727     16%         
655         7.53136e-05 0.167346    16%         
656         0.000121859 0.167468    16%         
657         0.000121859 0.167589    16%         
658         0.000224809 0.167814    16%         
659         0.000224809 0.168039    16%         
660         0.000224809 0.168264    16%         
661         0.000224809 0.168489    16%         
662         0.000224809 0.168713    16%         
663         0.000189371 0.168903    16%         
664         0.000429646 0.169332    16%         
665         0.000297246 0.16963     16%         
666         7.79561e-05 0.169708    16%         
667         7.79561e-05 0.169786    16%         
668         0.000132759 0.169918    16%         
669         0.000132759 0.170051    17%         
670         0.000238031 0.170289    17%         
671         0.000238031 0.170527    17%         
672         0.000425714 0.170953    17%         
673         0.000337307 0.17129     17%         
674         0.000359517 0.17165     17%         
675         0.000297991 0.171948    17%         
676         0.000472534 0.17242     17%         
677         0.000377021 0.172797    17%         
678         0.000377021 0.173174    17%         
679         0.000377021 0.173551    17%         
680         0.000377021 0.173928    17%         
681         0.00028411  0.174212    17%         
682         0.000247832 0.17446     17%         
683         0.000423674 0.174884    17%         
684         0.000356939 0.175241    17%         
685         0.000271109 0.175512    17%         
686         0.000234605 0.175747    17%         
687         0.000378112 0.176125    17%         
688         0.000350356 0.176475    17%         
689         0.000350356 0.176825    17%         
690         0.000350356 0.177176    17%         
691         0.000350356 0.177526    17%         
692         0.000229785 0.177756    17%         
693         0.000229785 0.177986    17%         
694         0.000360757 0.178347    17%         
695         0.000360757 0.178707    17%         
696         0.000360757 0.179068    17%         
697         0.000360757 0.179429    17%         
698         0.000360757 0.17979     17%         
699         0.000360757 0.18015     18%         
700         0.000208279 0.180359    18%         
701         0.000208279 0.180567    18%         
702         0.000339868 0.180907    18%         
703         0.000236037 0.181143    18%         
704         0.000175357 0.181318    18%         
705         0.000175357 0.181493    18%         
706         0.000166783 0.18166     18%         
707         0.000293446 0.181954    18%         
708         0.000293446 0.182247    18%         
709         0.000293446 0.182541    18%         
710         0.000481353 0.183022    18%         
711         0.000101825 0.183124    18%         
712         0.000101825 0.183226    18%         
713         0.000164883 0.18339     18%         
714         0.000164883 0.183555    18%         
715         0.000309243 0.183865    18%         
716         0.000309243 0.184174    18%         
717         0.000376502 0.18455     18%         
718         0.000376502 0.184927    18%         
719         0.000376502 0.185303    18%         
720         0.000101754 0.185405    18%         
721         0.000101754 0.185507    18%         
722         0.000174556 0.185681    18%         
723         0.000174556 0.185856    18%         
724         0.000174556 0.186031    18%         
725         0.000174556 0.186205    18%         
726         0.000174556 0.18638     18%         
727         0.000174556 0.186554    18%         
728         0.000167195 0.186721    18%         
729         0.000167195 0.186889    18%         
730         0.000209493 0.187098    18%         
731         0.000148528 0.187247    18%         
732         0.000298881 0.187545    18%         
733         0.000229036 0.187775    18%         
734         0.000410247 0.188185    18%         
735         0.000336685 0.188521    18%         
736         9.17286e-05 0.188613    18%         
737         9.17286e-05 0.188705    18%         
738         0.000160138 0.188865    18%         
739         0.000160138 0.189025    18%         
740         0.000160138 0.189185    18%         
741         0.000242598 0.189428    18%         
742         0.000242307 0.18967     18%         
743         5.77272e-05 0.189728    18%         
744         5.77272e-05 0.189786    18%         
745         5.77272e-05 0.189843    18%         
746         0.000101355 0.189945    18%         
747         0.000101355 0.190046    19%         
748         0.00017669  0.190223    19%         
749         0.00017669  0.190399    19%         
750         0.000184503 0.190584    19%         
751         0.000138498 0.190722    19%         
752         0.000246957 0.190969    19%         
753         0.000246957 0.191216    19%         
754         0.000408381 0.191625    19%         
755         0.000348936 0.191974    19%         
756         0.000380269 0.192354    19%         
757         0.000380269 0.192734    19%         
758         0.000277925 0.193012    19%         
759         0.000238536 0.193251    19%         
760         0.000365521 0.193616    19%         
761         0.00024914  0.193865    19%         
762         0.000227036 0.194092    19%         
763         0.000181871 0.194274    19%         
764         0.000166423 0.194441    19%         
765         0.000166423 0.194607    19%         
766         0.000166423 0.194774    19%         
767         0.00018901  0.194963    19%         
768         0.000157608 0.19512     19%         
769         0.000168398 0.195289    19%         
770         0.000132655 0.195421    19%         
771         0.000222298 0.195644    19%         
772         0.000222298 0.195866    19%         
773         0.000372643 0.196238    19%         
774         0.000338926 0.196577    19%         
775         0.000338926 0.196916    19%         
776         0.000338926 0.197255    19%         
777         9.12559e-05 0.197347    19%         
778         9.12559e-05 0.197438    19%         
779         0.000161471 0.197599    19%         
780         0.000161471 0.197761    19%         
781         0.000161471 0.197922    19%         
782         0.00035066  0.198273    19%         
783         0.00030559  0.198578    19%         
784         0.000482012 0.19906     19%         
785         0.000382344 0.199443    19%         
786         0.000269418 0.199712    19%         
787         0.000226027 0.199938    19%         
