Step        Dt          Time        Progress    
647         2.89e-05    0.0241185   48%         
648         2.40162e-05 0.0241425   48%         
649         2.40162e-05 0.0241665   48%         
650         4.59662e-05 0.0242125   48%         
651         3.04826e-05 0.024243    48%         
652         2.68325e-05 0.0242698   48%         
653         2.68325e-05 0.0242966   48%         
654         2.68325e-05 0.0243235   48%         
655         2.23771e-05 0.0243459   48%         
656         4.24577e-05 0.0243883   48%         
657         4.14671e-05 0.0244298   48%         
658         3.82442e-05 0.024468    48%         
659         6.17933e-05 0.0245298   49%         
660         6.17933e-05 0.0245916   49%         
661         6.17933e-05 0.0246534   49%         
662         6.17933e-05 0.0247152   49%         
663         5.42105e-05 0.0247694   49%         
664         5.42105e-05 0.0248236   49%         
665         5.42105e-05 0.0248778   49%         
666         5.10088e-05 0.0249288   49%         
667         3.8093e-05  0.0249669   49%         
668         3.8093e-05  0.025005    50%         
669         3.8093e-05  0.0250431   50%         
670         2.77155e-05 0.0250708   50%         
671         2.77155e-05 0.0250985   50%         
672         4.60783e-05 0.0251446   50%         
673         4.60783e-05 0.0251907   50%         
674         4.47574e-05 0.0252355   50%         
675         4.47574e-05 0.0252802   50%         
676         2.99672e-05 0.0253102   50%         
677         2.99672e-05 0.0253402   50%         
678         2.99672e-05 0.0253701   50%         
679         2.99672e-05 0.0254001   50%         
680         5.04548e-05 0.0254505   50%         
681         5.04548e-05 0.025501    51%         
682         5.04548e-05 0.0255515   51%         
683         5.04548e-05 0.0256019   51%         
684         5.04548e-05 0.0256524   51%         
685         4.49105e-05 0.0256973   51%         
686         4.49105e-05 0.0257422   51%         
687         7.92046e-06 0.0257501   51%         
688         7.00099e-06 0.0257571   51%         
689         1.17796e-05 0.0257689   51%         
690         2.38008e-05 0.0257927   51%         
691         4.46499e-05 0.0258373   51%         
692         3.82331e-05 0.0258756   51%         
693         3.82331e-05 0.0259138   51%         
694         3.82331e-05 0.025952    51%         
695         3.82331e-05 0.0259903   51%         
696         3.82331e-05 0.0260285   52%         
697         3.82331e-05 0.0260667   52%         
698         3.38074e-05 0.0261005   52%         
699         3.38074e-05 0.0261343   52%         
