Step        Dt          Time        Progress    
800         0.000168791 0.442268    22%         
801         0.000168791 0.442437    22%         
802         0.000301397 0.442738    22%         
803         0.000461459 0.4432      22%         
804         0.000720861 0.443921    22%         
805         0.000609084 0.44453     22%         
806         0.000609084 0.445139    22%         
807         0.000609084 0.445748    22%         
808         0.000609084 0.446357    22%         
809         0.000609084 0.446966    22%         
810         0.000609084 0.447575    22%         
811         0.000609084 0.448184    22%         
812         0.000101632 0.448286    22%         
813         0.000101632 0.448388    22%         
814         0.000156935 0.448544    22%         
815         0.000156935 0.448701    22%         
816         0.000294413 0.448996    22%         
817         0.000482488 0.449478    22%         
818         0.000482488 0.449961    22%         
819         0.000736818 0.450698    22%         
820         0.000736818 0.451434    22%         
821         0.000467723 0.451902    22%         
822         0.000413926 0.452316    22%         
823         0.000780339 0.453096    22%         
824         0.000621175 0.453718    22%         
825         0.000621175 0.454339    22%         
826         9.03911e-05 0.454429    22%         
827         9.03911e-05 0.45452     22%         
828         9.03911e-05 0.45461     22%         
829         0.000344264 0.454954    22%         
830         0.000344264 0.455298    22%         
831         0.000685105 0.455984    22%         
832         0.000114286 0.456098    22%         
833         0.000114286 0.456212    22%         
834         0.000207338 0.456419    22%         
835         0.000386133 0.456806    22%         
836         0.000386133 0.457192    22%         
837         0.000386133 0.457578    22%         
838         0.000386133 0.457964    22%         
839         0.000287224 0.458251    22%         
840         0.000260242 0.458511    22%         
841         0.00056055  0.459072    22%         
842         0.000525821 0.459598    22%         
843         0.000525821 0.460124    23%         
844         0.000525821 0.460649    23%         
845         0.000525821 0.461175    23%         
846         0.000292098 0.461467    23%         
847         0.000292098 0.46176     23%         
848         0.000474224 0.462234    23%         
849         0.000474224 0.462708    23%         
850         0.000474224 0.463182    23%         
851         0.000474224 0.463656    23%         
852         0.000474224 0.464131    23%         
853         0.000397997 0.464529    23%         
854         0.000315667 0.464844    23%         
855         0.000269321 0.465114    23%         
856         0.000620924 0.465735    23%         
857         0.000577365 0.466312    23%         
858         0.000577365 0.466889    23%         
859         0.000577365 0.467467    23%         
860         7.84549e-05 0.467545    23%         
861         7.84549e-05 0.467624    23%         
862         0.000148464 0.467772    23%         
863         0.000423304 0.468195    23%         
864         0.000423304 0.468619    23%         
865         0.000719948 0.469339    23%         
866         8.44516e-05 0.469423    23%         
867         8.44516e-05 0.469507    23%         
868         0.000164287 0.469672    23%         
869         0.000403778 0.470076    23%         
870         0.000387305 0.470463    23%         
871         0.000698479 0.471161    23%         
872         0.000670163 0.471831    23%         
873         0.000441506 0.472273    23%         
874         0.000393934 0.472667    23%         
875         0.000393934 0.473061    23%         
876         0.000619605 0.47368     23%         
877         0.000572147 0.474253    23%         
878         0.000572147 0.474825    23%         
879         0.000572147 0.475397    23%         
880         0.000562667 0.47596     23%         
881         0.000562667 0.476522    23%         
882         0.000562667 0.477085    23%         
883         0.000562667 0.477648    23%         
884         0.000562667 0.47821     23%         
885         0.000562667 0.478773    23%         
886         0.000923264 0.479696    23%         
887         0.000923264 0.480619    24%         
888         0.000827783 0.481447    24%         
889         0.00128332  0.482731    24%         
890         0.000307916 0.483038    24%         
891         0.000307916 0.483346    24%         
892         0.000492706 0.483839    24%         
893         0.00083448  0.484674    24%         
894         0.000772221 0.485446    24%         
895         0.000744479 0.48619     24%         
896         0.00015167  0.486342    24%         
897         0.00015167  0.486494    24%         
898         0.000248483 0.486742    24%         
899         0.000248483 0.486991    24%         
900         0.000416596 0.487407    24%         
901         0.000263583 0.487671    24%         
902         0.000207317 0.487878    24%         
903         0.000179981 0.488058    24%         
904         0.000176118 0.488234    24%         
905         0.000271774 0.488506    24%         
906         0.000411437 0.488917    24%         
907         0.000411437 0.489329    24%         
908         0.000658493 0.489987    24%         
909         0.000658493 0.490646    24%         
910         0.000658493 0.491304    24%         
911         0.000658493 0.491963    24%         
912         0.000609159 0.492572    24%         
913         0.000609159 0.493181    24%         
914         0.000609159 0.49379     24%         
915         0.000609159 0.494399    24%         
916         0.000609159 0.495009    24%         
917         0.000609159 0.495618    24%         
918         0.000609159 0.496227    24%         
919         0.000459886 0.496687    24%         
920         0.000426019 0.497113    24%         
921         0.000426019 0.497539    24%         
922         0.000426019 0.497965    24%         
923         0.000367977 0.498333    24%         
924         0.000367977 0.498701    24%         
925         0.000367977 0.499069    24%         
926         0.000367977 0.499437    24%         
927         0.000367977 0.499805    24%         
928         0.000367977 0.500173    25%         
929         0.000367977 0.500541    25%         
930         0.00055819  0.501099    25%         
931         0.00055819  0.501657    25%         
932         0.00055819  0.502215    25%         
933         0.00055819  0.502773    25%         
934         0.00055819  0.503332    25%         
935         0.00055819  0.50389     25%         
936         0.00055819  0.504448    25%         
937         0.00055819  0.505006    25%         
938         0.00055819  0.505564    25%         
939         0.00055819  0.506123    25%         
940         0.00055819  0.506681    25%         
941         6.98071e-05 0.506751    25%         
942         6.98071e-05 0.50682     25%         
943         0.000148106 0.506968    25%         
944         0.000415569 0.507384    25%         
945         0.000415569 0.5078      25%         
946         0.000701833 0.508501    25%         
947         0.000669787 0.509171    25%         
948         0.000488396 0.50966     25%         
949         3.46021e-05 0.509694    25%         
950         3.46021e-05 0.509729    25%         
951         3.46021e-05 0.509763    25%         
952         0.000116146 0.50988     25%         
953         0.000116146 0.509996    25%         
954         0.000215297 0.510211    25%         
955         0.000176164 0.510387    25%         
956         0.000176164 0.510563    25%         
957         0.000176164 0.51074     25%         
958         0.000176164 0.510916    25%         
959         0.000176164 0.511092    25%         
960         0.000176164 0.511268    25%         
961         0.000176164 0.511444    25%         
962         0.000176164 0.51162     25%         
963         0.000176164 0.511796    25%         
964         0.000176164 0.511973    25%         
965         0.000264339 0.512237    25%         
966         0.000264339 0.512501    25%         
967         0.000255323 0.512757    25%         
968         0.000255323 0.513012    25%         
969         0.000437975 0.51345     25%         
970         0.000437975 0.513888    25%         
971         0.000437975 0.514326    25%         
972         0.000437975 0.514764    25%         
973         0.000381815 0.515146    25%         
974         0.000381815 0.515528    25%         
975         0.000381815 0.515909    25%         
976         0.000381815 0.516291    25%         
977         0.000381815 0.516673    25%         
978         0.000381815 0.517055    25%         
979         0.000381815 0.517437    25%         
980         0.000377096 0.517814    25%         
981         0.00034331  0.518157    25%         
982         0.00034331  0.5185      25%         
983         0.00034331  0.518844    25%         
984         0.000516592 0.51936     25%         
985         8.37851e-05 0.519444    25%         
986         8.37851e-05 0.519528    25%         
987         8.37851e-05 0.519612    25%         
988         0.000141588 0.519753    25%         
989         0.000213539 0.519967    25%         
990         0.000213539 0.52018     26%         
991         0.000352206 0.520532    26%         
992         0.000352206 0.520885    26%         
993         0.000270909 0.521156    26%         
994         0.000256442 0.521412    26%         
995         0.000256442 0.521668    26%         
996         0.000256442 0.521925    26%         
997         0.000237469 0.522162    26%         
998         0.000237469 0.5224      26%         
999         0.000237469 0.522637    26%         
1000        0.000237469 0.522875    26%         
1001        0.000237469 0.523112    26%         
1002        0.000237469 0.52335     26%         
1003        0.000237469 0.523587    26%         
1004        0.000237469 0.523825    26%         
1005        0.000237469 0.524062    26%         
1006        0.000237469 0.5243      26%         
1007        0.000237469 0.524537    26%         
1008        0.000237469 0.524774    26%         
1009        0.00035915  0.525134    26%         
1010        0.00035915  0.525493    26%         
1011        0.00035915  0.525852    26%         
1012        0.00035915  0.526211    26%         
1013        0.00035915  0.52657     26%         
1014        0.000329068 0.526899    26%         
1015        0.000329068 0.527228    26%         
1016        0.000329068 0.527557    26%         
1017        0.000329068 0.527887    26%         
1018        0.000295044 0.528182    26%         
1019        0.000228078 0.52841     26%         
1020        0.000173912 0.528584    26%         
1021        0.000166279 0.52875     26%         
1022        0.000166279 0.528916    26%         
1023        0.000166279 0.529082    26%         
1024        0.000165663 0.529248    26%         
1025        0.000165142 0.529413    26%         
1026        0.000165142 0.529578    26%         
1027        0.000165142 0.529743    26%         
1028        0.000266259 0.53001     26%         
1029        0.000245099 0.530255    26%         
1030        0.000569781 0.530825    26%         
1031        0.000569781 0.531394    26%         
1032        0.000460306 0.531855    26%         
1033        0.00044597  0.532301    26%         
1034        0.000671623 0.532972    26%         
1035        9.76365e-05 0.53307     26%         
1036        9.76365e-05 0.533168    26%         
1037        0.000164919 0.533332    26%         
1038        0.000466027 0.533799    26%         
1039        0.000305923 0.534104    26%         
1040        0.000280125 0.534385    26%         
1041        0.00076294  0.535147    26%         
1042        0.00010194  0.535249    26%         
1043        0.00010194  0.535351    26%         
1044        0.00010194  0.535453    26%         
1045        0.00016809  0.535621    26%         
1046        0.00016809  0.535789    26%         
1047        0.000377113 0.536167    26%         
1048        0.000279864 0.536446    26%         
1049        0.000260945 0.536707    26%         
1050        0.000265218 0.536973    26%         
1051        0.000201916 0.537175    26%         
1052        0.000201916 0.537376    26%         
1053        0.000182492 0.537559    26%         
1054        0.000175954 0.537735    26%         
1055        0.000174949 0.53791     26%         
1056        0.000173974 0.538084    26%         
1057        0.000167904 0.538252    26%         
1058        0.000167904 0.53842     26%         
1059        0.000167904 0.538588    26%         
1060        0.000167904 0.538755    26%         
1061        0.000347525 0.539103    26%         
1062        0.000347525 0.539451    26%         
1063        0.000347525 0.539798    26%         
1064        0.000554328 0.540352    27%         
1065        0.000554328 0.540907    27%         
1066        0.000456522 0.541363    27%         
1067        0.000437991 0.541801    27%         
1068        0.00068015  0.542481    27%         
1069        0.00063131  0.543113    27%         
1070        0.00063131  0.543744    27%         
1071        0.00063131  0.544375    27%         
1072        0.00063131  0.545007    27%         
1073        0.00063131  0.545638    27%         
1074        0.00063131  0.546269    27%         
1075        0.00063131  0.546901    27%         
1076        0.00063131  0.547532    27%         
1077        0.00063131  0.548163    27%         
1078        0.000106906 0.54827     27%         
1079        0.000106906 0.548377    27%         
1080        0.000177113 0.548554    27%         
1081        0.000276319 0.54883     27%         
1082        0.000276319 0.549107    27%         
1083        0.000418891 0.549526    27%         
1084        0.000418891 0.549944    27%         
1085        0.000418891 0.550363    27%         
1086        0.000418891 0.550782    27%         
1087        0.000418891 0.551201    27%         
1088        0.000393354 0.551595    27%         
1089        0.000874208 0.552469    27%         
1090        0.000186432 0.552655    27%         
1091        0.000186432 0.552842    27%         
1092        0.000319658 0.553161    27%         
1093        0.000527125 0.553688    27%         
1094        0.000527125 0.554215    27%         
1095        0.000527125 0.554743    27%         
1096        0.000527125 0.55527     27%         
1097        9.99621e-05 0.55537     27%         
1098        9.99621e-05 0.55547     27%         
1099        0.000152274 0.555622    27%         
1100        0.000286641 0.555909    27%         
1101        0.000457122 0.556366    27%         
1102        0.000601189 0.556967    27%         
1103        0.000560691 0.557528    27%         
1104        0.000560691 0.558088    27%         
1105        0.000560691 0.558649    27%         
1106        0.000917879 0.559567    27%         
1107        0.000917879 0.560485    28%         
1108        0.000816854 0.561302    28%         
1109        0.000816854 0.562118    28%         
1110        0.000816854 0.562935    28%         
1111        0.000816854 0.563752    28%         
1112        0.000811146 0.564563    28%         
1113        6.19203e-05 0.564625    28%         
1114        6.19203e-05 0.564687    28%         
1115        0.000106043 0.564793    28%         
1116        0.000106043 0.564899    28%         
1117        0.000106043 0.565005    28%         
1118        0.000106043 0.565111    28%         
1119        0.000106043 0.565217    28%         
1120        0.000294852 0.565512    28%         
1121        0.000248928 0.565761    28%         
1122        4.64156e-05 0.565808    28%         
1123        4.64156e-05 0.565854    28%         
1124        7.2971e-05  0.565927    28%         
1125        0.000166991 0.566094    28%         
1126        0.000324975 0.566419    28%         
1127        0.000496911 0.566916    28%         
1128        0.000588464 0.567504    28%         
1129        0.000551576 0.568056    28%         
1130        0.000551576 0.568607    28%         
1131        0.000551576 0.569159    28%         
1132        0.000362647 0.569522    28%         
1133        0.000346006 0.569868    28%         
1134        0.000636072 0.570504    28%         
1135        0.000636072 0.57114     28%         
1136        0.000636072 0.571776    28%         
1137        0.00106314  0.572839    28%         
1138        0.00100074  0.57384     28%         
1139        8.05855e-05 0.57392     28%         
1140        8.05855e-05 0.574001    28%         
1141        8.05855e-05 0.574081    28%         
1142        8.05855e-05 0.574162    28%         
1143        8.05855e-05 0.574243    28%         
1144        8.05855e-05 0.574323    28%         
1145        0.000142113 0.574465    28%         
1146        0.000142113 0.574607    28%         
1147        0.000142113 0.57475     28%         
1148        0.000142113 0.574892    28%         
1149        0.000142113 0.575034    28%         
1150        0.000142113 0.575176    28%         
1151        0.000142113 0.575318    28%         
1152        0.000142113 0.57546     28%         
1153        2.83079e-05 0.575488    28%         
1154        2.83079e-05 0.575517    28%         
1155        4.94212e-05 0.575566    28%         
1156        4.94212e-05 0.575616    28%         
1157        8.57829e-05 0.575701    28%         
1158        0.000138374 0.57584     28%         
1159        0.000138374 0.575978    28%         
1160        7.92747e-05 0.576057    28%         
1161        6.77816e-05 0.576125    28%         
1162        0.000119932 0.576245    28%         
1163        0.000110211 0.576355    28%         
1164        0.000110211 0.576466    28%         
1165        0.000110211 0.576576    28%         
1166        0.000106623 0.576682    28%         
1167        0.000106623 0.576789    28%         
1168        6.6147e-05  0.576855    28%         
1169        6.10595e-05 0.576916    28%         
1170        6.10595e-05 0.576977    28%         
1171        5.91711e-05 0.577036    28%         
1172        9.82587e-05 0.577135    28%         
1173        9.82587e-05 0.577233    28%         
1174        7.32875e-05 0.577306    28%         
1175        7.00039e-05 0.577376    28%         
1176        0.000156818 0.577533    28%         
1177        0.0002397   0.577773    28%         
1178        0.0002397   0.578012    28%         
1179        0.000370355 0.578383    28%         
1180        0.000370355 0.578753    28%         
1181        0.000370355 0.579124    28%         
1182        0.000370355 0.579494    28%         
1183        0.000370355 0.579864    28%         
1184        0.000334782 0.580199    29%         
1185        0.000334782 0.580534    29%         
1186        0.000334782 0.580869    29%         
1187        0.000334782 0.581203    29%         
1188        0.000334782 0.581538    29%         
1189        0.000334782 0.581873    29%         
1190        0.000538266 0.582411    29%         
1191        0.000538266 0.582949    29%         
1192        0.000538266 0.583488    29%         
1193        0.000504969 0.583993    29%         
1194        0.000504969 0.584498    29%         
1195        0.000484455 0.584982    29%         
1196        0.000484455 0.585467    29%         
1197        0.000484455 0.585951    29%         
1198        0.000484455 0.586435    29%         
1199        0.000484455 0.58692     29%         
1200        0.000484455 0.587404    29%         
1201        0.000484455 0.587889    29%         
1202        0.000484455 0.588373    29%         
1203        0.000484455 0.588858    29%         
1204        0.000484455 0.589342    29%         
1205        0.000484455 0.589827    29%         
1206        0.000484455 0.590311    29%         
1207        0.000484455 0.590796    29%         
1208        0.000342816 0.591138    29%         
1209        0.000315149 0.591454    29%         
1210        0.000481628 0.591935    29%         
1211        0.000481628 0.592417    29%         
1212        0.000481628 0.592898    29%         
1213        0.000423189 0.593322    29%         
1214        0.000360864 0.593682    29%         
1215        0.000708465 0.594391    29%         
1216        0.000443876 0.594835    29%         
1217        0.000373743 0.595209    29%         
1218        0.000323925 0.595532    29%         
1219        0.000314318 0.595847    29%         
1220        0.000314318 0.596161    29%         
1221        0.000314318 0.596475    29%         
1222        0.000314318 0.59679     29%         
1223        0.000314318 0.597104    29%         
1224        0.000305435 0.59741     29%         
1225        0.000248211 0.597658    29%         
1226        0.000239086 0.597897    29%         
1227        0.000218474 0.598115    29%         
1228        0.000218474 0.598334    29%         
1229        0.000210933 0.598545    29%         
1230        0.000210933 0.598756    29%         
1231        0.000210933 0.598967    29%         
1232        0.000210933 0.599178    29%         
1233        0.000210933 0.599388    29%         
1234        0.000444602 0.599833    29%         
1235        9.33245e-05 0.599926    29%         
1236        9.33245e-05 0.60002     30%         
1237        0.000158709 0.600178    30%         
1238        0.000239793 0.600418    30%         
1239        0.000403775 0.600822    30%         
1240        0.000403775 0.601226    30%         
1241        0.000263341 0.601489    30%         
1242        0.000238844 0.601728    30%         
1243        0.000238844 0.601967    30%         
1244        0.000213002 0.60218     30%         
1245        0.000183017 0.602363    30%         
1246        0.000367097 0.60273     30%         
1247        0.000335194 0.603065    30%         
1248        0.000335194 0.6034      30%         
1249        0.000335194 0.603735    30%         
1250        0.000335194 0.604071    30%         
1251        0.000335194 0.604406    30%         
1252        0.000335194 0.604741    30%         
1253        0.000335194 0.605076    30%         
1254        0.000335194 0.605411    30%         
1255        0.000335194 0.605747    30%         
1256        0.000335194 0.606082    30%         
1257        0.000335194 0.606417    30%         
1258        0.000335194 0.606752    30%         
1259        0.000335194 0.607087    30%         
1260        0.000335194 0.607423    30%         
1261        0.000335194 0.607758    30%         
1262        0.000335194 0.608093    30%         
1263        0.000335194 0.608428    30%         
1264        0.000335194 0.608763    30%         
1265        0.000335194 0.609099    30%         
1266        0.000335194 0.609434    30%         
1267        0.000335194 0.609769    30%         
1268        0.000335194 0.610104    30%         
1269        0.000335194 0.610439    30%         
1270        0.000284491 0.610724    30%         
1271        0.000262167 0.610986    30%         
1272        0.000235551 0.611222    30%         
1273        0.000438496 0.61166     30%         
1274        0.00040015  0.61206     30%         
1275        0.00040015  0.61246     30%         
1276        0.00040015  0.612861    30%         
1277        0.00040015  0.613261    30%         
1278        0.00040015  0.613661    30%         
1279        0.000302251 0.613963    30%         
1280        0.000284577 0.614248    30%         
1281        0.00048479  0.614732    30%         
1282        0.000420525 0.615153    30%         
1283        0.000342657 0.615496    30%         
1284        0.000259503 0.615755    30%         
1285        0.000249634 0.616005    30%         
1286        0.000249634 0.616254    30%         
1287        0.000249634 0.616504    30%         
1288        0.000398452 0.616902    30%         
1289        0.000398452 0.617301    30%         
1290        0.000398452 0.617699    30%         
1291        0.000398452 0.618098    30%         
1292        0.000398452 0.618496    30%         
1293        0.000398452 0.618895    30%         
1294        0.000398452 0.619293    30%         
1295        0.000398452 0.619692    30%         
1296        0.000398452 0.62009     31%         
1297        0.000398452 0.620489    31%         
1298        0.000398452 0.620887    31%         
1299        0.000398452 0.621285    31%         
1300        0.000398452 0.621684    31%         
1301        0.000398452 0.622082    31%         
1302        0.000398452 0.622481    31%         
1303        0.000398452 0.622879    31%         
1304        0.000398452 0.623278    31%         
1305        0.000398452 0.623676    31%         
1306        0.000398452 0.624075    31%         
1307        1.46559e-05 0.624089    31%         
1308        1.46559e-05 0.624104    31%         
1309        0.000147894 0.624252    31%         
1310        0.000147894 0.6244      31%         
1311        0.000353685 0.624753    31%         
1312        0.000645102 0.625398    31%         
1313        1.75371e-05 0.625416    31%         
1314        1.75371e-05 0.625434    31%         
1315        0.000141901 0.625575    31%         
1316        0.000141901 0.625717    31%         
1317        0.000415206 0.626133    31%         
1318        0.000415206 0.626548    31%         
1319        1.50861e-05 0.626563    31%         
1320        1.50861e-05 0.626578    31%         
1321        0.000133064 0.626711    31%         
1322        0.000133064 0.626844    31%         
1323        0.000133064 0.626977    31%         
1324        0.000133064 0.62711     31%         
1325        1.1835e-05  0.627122    31%         
1326        1.1835e-05  0.627134    31%         
1327        0.000177279 0.627311    31%         
1328        0.000177279 0.627488    31%         
1329        0.000598406 0.628087    31%         
1330        1.65385e-05 0.628103    31%         
1331        1.65385e-05 0.62812     31%         
1332        2.82769e-05 0.628148    31%         
1333        0.000130467 0.628279    31%         
1334        0.000130467 0.628409    31%         
1335        0.000288344 0.628697    31%         
1336        1.53204e-05 0.628713    31%         
1337        1.53204e-05 0.628728    31%         
1338        0.000134086 0.628862    31%         
1339        0.000134086 0.628996    31%         
1340        0.000134086 0.62913     31%         
1341        0.000296778 0.629427    31%         
1342        0.000296778 0.629724    31%         
1343        0.000296778 0.630021    31%         
1344        0.000525536 0.630546    31%         
1345        1.14344e-05 0.630558    31%         
1346        1.14344e-05 0.630569    31%         
1347        0.000105575 0.630675    31%         
1348        0.000105575 0.63078     31%         
1349        0.000282136 0.631062    31%         
1350        0.000509897 0.631572    31%         
1351        0.000509897 0.632082    31%         
1352        9.71576e-06 0.632092    31%         
1353        9.71576e-06 0.632102    31%         
1354        9.46277e-05 0.632196    31%         
1355        9.46277e-05 0.632291    31%         
1356        0.000317417 0.632608    31%         
1357        0.000317417 0.632926    31%         
1358        0.000712007 0.633638    31%         
1359        0.000712007 0.63435     31%         
1360        0.000712007 0.635062    31%         
1361        0.000712007 0.635774    31%         
1362        0.000712007 0.636486    31%         
1363        0.000702034 0.637188    31%         
1364        8.66574e-06 0.637196    31%         
1365        8.66574e-06 0.637205    31%         
1366        8.88389e-05 0.637294    31%         
1367        8.88389e-05 0.637383    31%         
1368        0.000292121 0.637675    31%         
1369        0.000439633 0.638115    31%         
1370        0.000698997 0.638814    31%         
1371        0.000698997 0.639513    31%         
1372        7.24537e-05 0.639585    31%         
1373        7.24537e-05 0.639657    31%         
1374        0.000115027 0.639772    31%         
1375        0.000115027 0.639888    31%         
1376        0.000115027 0.640003    32%         
1377        0.000115027 0.640118    32%         
1378        0.000115027 0.640233    32%         
1379        0.000182597 0.640415    32%         
1380        0.000171709 0.640587    32%         
1381        0.000171709 0.640759    32%         
1382        0.000171709 0.64093     32%         
1383        0.000171709 0.641102    32%         
1384        0.000171709 0.641274    32%         
1385        0.000171709 0.641445    32%         
1386        0.000171709 0.641617    32%         
1387        0.000171709 0.641789    32%         
1388        0.000353869 0.642143    32%         
1389        6.69862e-05 0.64221     32%         
1390        6.69862e-05 0.642277    32%         
1391        6.69862e-05 0.642344    32%         
1392        0.000133361 0.642477    32%         
1393        0.000133361 0.64261     32%         
1394        0.000133361 0.642744    32%         
1395        0.000133361 0.642877    32%         
1396        0.000133361 0.64301     32%         
1397        0.000103479 0.643114    32%         
1398        9.69769e-05 0.643211    32%         
1399        0.000219159 0.64343     32%         
1400        0.000189164 0.643619    32%         
1401        0.000189164 0.643808    32%         
1402        0.000189164 0.643998    32%         
1403        0.000189164 0.644187    32%         
1404        0.000189164 0.644376    32%         
1405        0.000189164 0.644565    32%         
1406        0.000431207 0.644996    32%         
1407        0.000431207 0.645427    32%         
1408        0.000682302 0.64611     32%         
1409        0.000682302 0.646792    32%         
1410        0.000682302 0.647474    32%         
1411        0.000682302 0.648157    32%         
1412        0.000503537 0.64866     32%         
1413        6.46031e-06 0.648667    32%         
1414        6.46031e-06 0.648673    32%         
1415        0.000113859 0.648787    32%         
1416        0.000113859 0.648901    32%         
1417        0.000481334 0.649382    32%         
1418        0.000481334 0.649864    32%         
1419        0.000544987 0.650409    32%         
1420        0.00049446  0.650903    32%         
1421        1.73238e-05 0.65092     32%         
1422        1.41353e-05 0.650934    32%         
1423        0.000147557 0.651082    32%         
1424        0.000143604 0.651226    32%         
1425        0.000143604 0.651369    32%         
1426        0.000218794 0.651588    32%         
1427        0.000373468 0.651961    32%         
1428        0.000631846 0.652593    32%         
1429        9.41617e-06 0.652603    32%         
1430        9.41617e-06 0.652612    32%         
1431        0.000173351 0.652786    32%         
1432        0.000168346 0.652954    32%         
1433        0.000641628 0.653595    32%         
1434        0.000113273 0.653709    32%         
1435        7.07253e-06 0.653716    32%         
1436        7.07253e-06 0.653723    32%         
1437        0.000137599 0.653861    32%         
1438        0.000137599 0.653998    32%         
1439        0.00054958  0.654548    32%         
1440        1.27481e-05 0.65456     32%         
1441        1.27481e-05 0.654573    32%         
1442        8.46731e-05 0.654658    32%         
1443        7.48736e-06 0.654665    32%         
1444        7.48736e-06 0.654673    32%         
1445        7.48736e-06 0.65468     32%         
1446        7.48736e-06 0.654688    32%         
1447        1.14232e-05 0.654699    32%         
1448        1.14232e-05 0.654711    32%         
1449        1.14232e-05 0.654722    32%         
1450        1.14232e-05 0.654733    32%         
1451        2.75501e-05 0.654761    32%         
1452        2.09706e-05 0.654782    32%         
1453        0.000148253 0.65493     32%         
1454        0.00012024  0.655051    32%         
1455        0.000162034 0.655213    32%         
1456        0.000140909 0.655353    32%         
1457        1.28396e-05 0.655366    32%         
1458        1.28396e-05 0.655379    32%         
1459        0.000146962 0.655526    32%         
1460        0.000146962 0.655673    32%         
1461        0.000321036 0.655994    32%         
1462        0.000321036 0.656315    32%         
1463        0.000557776 0.656873    32%         
1464        2.84309e-05 0.656901    32%         
1465        2.84309e-05 0.65693     32%         
1466        0.00021379  0.657144    32%         
1467        0.0001975   0.657341    32%         
1468        0.000193829 0.657535    32%         
1469        0.000386815 0.657922    32%         
1470        6.16582e-05 0.657983    32%         
1471        6.16582e-05 0.658045    32%         
1472        0.000106116 0.658151    32%         
1473        0.000409986 0.658561    32%         
1474        0.000223347 0.658784    32%         
1475        0.000194979 0.658979    32%         
1476        0.000167834 0.659147    32%         
1477        0.000130528 0.659278    32%         
1478        0.000537562 0.659815    32%         
1479        0.00051723  0.660333    33%         
1480        0.000834521 0.661167    33%         
1481        0.000151822 0.661319    33%         
1482        0.000151822 0.661471    33%         
1483        0.000256009 0.661727    33%         
1484        0.000240104 0.661967    33%         
1485        0.000215937 0.662183    33%         
1486        1.70066e-05 0.6622      33%         
1487        1.70066e-05 0.662217    33%         
1488        3.24161e-05 0.662249    33%         
1489        3.24161e-05 0.662282    33%         
1490        3.24161e-05 0.662314    33%         
1491        0.000104709 0.662419    33%         
1492        0.000183249 0.662602    33%         
1493        0.000313128 0.662915    33%         
1494        0.000476599 0.663392    33%         
1495        0.000476599 0.663868    33%         
1496        0.000476599 0.664345    33%         
1497        0.000476599 0.664822    33%         
1498        0.000476599 0.665298    33%         
1499        0.000476599 0.665775    33%         
1500        0.000476599 0.666251    33%         
1501        0.000718324 0.66697     33%         
1502        0.000718324 0.667688    33%         
1503        0.000511046 0.668199    33%         
1504        0.000468116 0.668667    33%         
1505        0.000468116 0.669135    33%         
1506        0.000363867 0.669499    33%         
1507        0.000363867 0.669863    33%         
1508        0.00060188  0.670465    33%         
1509        0.000436596 0.670901    33%         
1510        0.000398082 0.6713      33%         
1511        0.000398082 0.671698    33%         
1512        0.000441846 0.672139    33%         
1513        0.000323712 0.672463    33%         
1514        0.000323712 0.672787    33%         
1515        0.000592647 0.67338     33%         
1516        0.000592647 0.673972    33%         
1517        0.000592647 0.674565    33%         
1518        0.000505876 0.675071    33%         
1519        0.000400421 0.675471    33%         
1520        0.000305573 0.675777    33%         
1521        0.000289177 0.676066    33%         
1522        0.000289177 0.676355    33%         
1523        0.000289177 0.676644    33%         
1524        0.000289177 0.676933    33%         
1525        0.000289177 0.677223    33%         
1526        0.000289177 0.677512    33%         
1527        0.000289177 0.677801    33%         
1528        0.000289177 0.67809     33%         
1529        0.000289177 0.678379    33%         
1530        0.000289177 0.678668    33%         
1531        0.000289177 0.678958    33%         
1532        0.000154127 0.679112    33%         
1533        0.000135317 0.679247    33%         
1534        0.000203239 0.67945     33%         
1535        0.000151073 0.679601    33%         
1536        0.000144635 0.679746    33%         
1537        0.000144635 0.679891    33%         
1538        0.000144635 0.680035    34%         
1539        0.000144635 0.68018     34%         
1540        0.000144635 0.680325    34%         
1541        0.000144635 0.680469    34%         
1542        0.000221226 0.68069     34%         
1543        0.000203576 0.680894    34%         
1544        0.000336114 0.68123     34%         
1545        0.000311836 0.681542    34%         
1546        0.000311836 0.681854    34%         
1547        0.000311836 0.682166    34%         
1548        0.000513269 0.682679    34%         
1549        0.000370919 0.68305     34%         
1550        0.000342028 0.683392    34%         
1551        0.000342028 0.683734    34%         
1552        0.000342028 0.684076    34%         
1553        0.000342028 0.684418    34%         
1554        0.000342028 0.68476     34%         
1555        0.000256165 0.685016    34%         
1556        0.000249479 0.685266    34%         
1557        0.000249479 0.685515    34%         
1558        0.000249479 0.685765    34%         
1559        0.000249479 0.686014    34%         
1560        0.000249479 0.686264    34%         
1561        0.000249479 0.686513    34%         
1562        0.000453596 0.686967    34%         
1563        0.000449257 0.687416    34%         
1564        0.000449257 0.687865    34%         
1565        0.000449257 0.688314    34%         
1566        0.000449257 0.688764    34%         
1567        0.000449257 0.689213    34%         
1568        0.000449257 0.689662    34%         
1569        0.000449257 0.690111    34%         
1570        0.000449257 0.690561    34%         
1571        0.000449257 0.69101     34%         
1572        0.000449257 0.691459    34%         
1573        0.000449257 0.691908    34%         
1574        0.000449257 0.692358    34%         
1575        0.000449257 0.692807    34%         
